created,id_sensor,type,unit,value
2020-09-14T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-14T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-14T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-14T09:46:12.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-14T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-14T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-14T10:31:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-14T10:46:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-14T11:01:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-14T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-14T11:31:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-14T11:46:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-14T12:01:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-14T12:31:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-14T12:46:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-14T13:01:05.000Z,TN02_T_0,soil_temperature,°C,26.4
2020-09-14T13:16:05.000Z,TN02_T_0,soil_temperature,°C,26.7
2020-09-14T13:31:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-14T13:46:05.000Z,TN02_T_0,soil_temperature,°C,27.1
2020-09-14T14:01:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-14T14:16:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-14T14:31:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-14T14:46:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-14T15:16:05.000Z,TN02_T_0,soil_temperature,°C,28.0
2020-09-14T15:31:05.000Z,TN02_T_0,soil_temperature,°C,28.0
2020-09-14T15:46:05.000Z,TN02_T_0,soil_temperature,°C,28.1
2020-09-14T16:01:05.000Z,TN02_T_0,soil_temperature,°C,28.1
2020-09-14T16:16:05.000Z,TN02_T_0,soil_temperature,°C,28.1
2020-09-14T16:31:05.000Z,TN02_T_0,soil_temperature,°C,28.0
2020-09-14T16:46:05.000Z,TN02_T_0,soil_temperature,°C,28.0
2020-09-14T17:01:05.000Z,TN02_T_0,soil_temperature,°C,28.0
2020-09-14T17:46:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-14T18:01:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-14T18:16:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-14T18:46:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-14T19:01:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-14T19:31:05.000Z,TN02_T_0,soil_temperature,°C,27.2
2020-09-14T20:01:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-14T20:31:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-14T21:31:05.000Z,TN02_T_0,soil_temperature,°C,26.4
2020-09-14T21:46:05.000Z,TN02_T_0,soil_temperature,°C,26.4
2020-09-14T22:16:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-14T22:31:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-14T23:01:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-14T23:16:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-14T23:31:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-14T23:46:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-15T00:01:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-15T00:16:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-15T00:31:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-15T00:46:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-15T01:01:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-15T01:16:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-15T01:31:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-15T01:46:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-15T02:01:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-15T02:16:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-15T02:31:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-15T02:46:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-15T03:01:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-15T03:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-15T03:31:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-15T03:46:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-15T04:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-15T04:16:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-15T04:31:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-15T04:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-15T05:01:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-15T05:16:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-15T05:31:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-15T06:16:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-15T06:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-15T06:46:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-15T07:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-15T07:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-15T07:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-15T07:46:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-15T08:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-15T08:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-15T08:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-15T08:46:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-15T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-15T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-15T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-15T09:46:13.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-15T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-15T10:16:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-15T10:31:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-15T10:46:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-15T11:01:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-15T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-15T11:31:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-15T11:46:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-15T12:01:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-15T12:16:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-15T12:46:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-15T13:01:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-15T13:16:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-15T13:31:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-15T14:01:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-15T14:16:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-15T14:46:05.000Z,TN02_T_0,soil_temperature,°C,28.1
2020-09-15T15:01:05.000Z,TN02_T_0,soil_temperature,°C,28.2
2020-09-15T15:16:05.000Z,TN02_T_0,soil_temperature,°C,28.3
2020-09-15T15:31:05.000Z,TN02_T_0,soil_temperature,°C,28.3
2020-09-15T15:46:05.000Z,TN02_T_0,soil_temperature,°C,28.4
2020-09-15T16:31:05.000Z,TN02_T_0,soil_temperature,°C,28.3
2020-09-15T17:31:05.000Z,TN02_T_0,soil_temperature,°C,28.2
2020-09-15T18:31:05.000Z,TN02_T_0,soil_temperature,°C,27.9
2020-09-15T19:01:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-15T19:16:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-15T19:31:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-15T20:01:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-15T20:16:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-15T20:31:05.000Z,TN02_T_0,soil_temperature,°C,27.2
2020-09-15T21:01:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-15T21:16:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-15T21:31:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-15T21:46:05.000Z,TN02_T_0,soil_temperature,°C,26.7
2020-09-15T22:01:05.000Z,TN02_T_0,soil_temperature,°C,26.6
2020-09-15T22:16:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-15T22:31:05.000Z,TN02_T_0,soil_temperature,°C,26.4
2020-09-15T22:46:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-15T23:01:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-15T23:16:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-15T23:31:05.000Z,TN02_T_0,soil_temperature,°C,26.0
2020-09-15T23:46:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-16T00:01:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-16T00:16:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-16T00:31:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-16T00:46:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-16T01:01:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-16T01:16:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-16T01:31:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-16T02:16:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-16T02:46:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-16T03:01:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-16T03:16:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-16T03:31:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-16T03:46:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-16T04:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-16T04:16:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-16T04:31:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-16T04:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-16T05:01:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-16T05:16:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-16T06:01:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-16T06:16:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-16T06:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-16T06:46:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-16T07:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-16T07:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-16T07:31:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-16T07:46:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-16T08:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-16T08:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-16T08:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-16T08:46:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-16T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-16T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-16T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-16T09:46:13.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-16T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-16T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-16T10:31:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-16T10:46:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-16T11:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-16T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-16T11:31:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-16T11:46:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-16T12:01:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-16T12:16:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-16T12:31:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-16T12:46:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-16T14:31:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T15:01:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T15:16:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T15:46:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T16:01:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T16:16:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T16:31:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-16T16:46:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-16T17:01:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-16T17:46:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-16T19:31:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-16T19:46:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-16T20:01:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-16T20:16:05.000Z,TN02_T_0,soil_temperature,°C,26.0
2020-09-16T20:46:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-16T21:01:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-16T21:16:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-16T21:31:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-16T21:46:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-16T22:01:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-16T22:16:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-16T22:31:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-16T22:46:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-16T23:01:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-16T23:16:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-16T23:31:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-16T23:46:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-17T00:01:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-17T00:16:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-17T00:31:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-17T00:46:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-17T01:01:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-17T01:16:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-17T01:31:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-17T01:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-17T02:01:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-17T02:16:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-17T02:31:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-17T02:46:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-17T03:01:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-17T03:16:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-17T03:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-17T03:46:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-17T04:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-17T04:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-17T04:46:05.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-17T05:31:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-17T06:46:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-17T07:01:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-17T08:01:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-17T08:16:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-17T08:31:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-17T08:46:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-17T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-17T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-17T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-17T09:46:11.000Z,TN02_T_0,soil_temperature,°C,23.2
2020-09-17T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-17T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-17T10:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-17T10:46:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-17T11:01:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-17T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-17T11:31:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-17T11:46:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-17T12:01:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-17T12:16:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-17T12:31:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-17T12:46:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-17T13:01:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-17T13:16:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-17T13:31:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-17T13:46:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-17T14:01:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-17T14:31:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-17T14:46:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-17T15:31:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-17T15:46:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-17T16:01:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-17T16:16:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-17T16:46:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-17T17:31:05.000Z,TN02_T_0,soil_temperature,°C,27.2
2020-09-17T17:46:05.000Z,TN02_T_0,soil_temperature,°C,27.1
2020-09-17T18:01:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-17T18:16:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-17T18:31:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-17T19:01:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-17T19:46:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-17T20:16:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-17T20:31:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-17T21:01:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-17T21:31:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-17T22:16:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-17T23:16:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-17T23:46:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-18T00:01:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-18T00:16:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-18T00:31:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-18T00:46:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-18T01:01:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-18T01:16:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-18T01:31:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-18T01:46:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-18T02:01:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-18T02:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-18T02:31:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-18T02:46:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-18T03:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-18T03:16:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-18T03:31:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-18T03:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-18T04:01:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-18T04:16:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-18T04:31:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-18T04:46:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-18T05:01:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-18T05:16:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-18T05:31:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-18T05:46:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-18T06:16:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-18T06:31:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-18T06:46:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-18T07:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-18T07:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-18T07:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-18T08:01:05.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-18T08:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-18T08:46:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-18T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-18T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-18T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-18T09:46:13.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-18T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-18T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-18T10:31:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-18T10:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-18T11:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-18T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-18T11:31:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-18T11:46:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-18T12:01:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-18T12:16:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-18T12:31:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-18T12:46:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-18T13:01:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-18T13:16:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-18T13:31:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-18T14:31:05.000Z,TN02_T_0,soil_temperature,°C,27.2
2020-09-18T14:46:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-18T15:01:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-18T15:16:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-18T15:31:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-18T15:46:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-18T16:16:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-18T16:31:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-18T17:01:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-18T17:31:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-18T18:16:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-18T18:31:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-18T18:46:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-18T19:31:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-18T20:01:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-18T20:16:05.000Z,TN02_T_0,soil_temperature,°C,26.7
2020-09-18T20:31:05.000Z,TN02_T_0,soil_temperature,°C,26.7
2020-09-18T20:46:05.000Z,TN02_T_0,soil_temperature,°C,26.6
2020-09-18T21:31:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-18T21:46:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-18T22:01:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-18T22:16:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-18T22:31:05.000Z,TN02_T_0,soil_temperature,°C,26.0
2020-09-18T22:46:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-18T23:01:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-18T23:16:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-18T23:31:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-18T23:46:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-19T00:01:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-19T00:16:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-19T00:31:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-19T00:46:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-19T01:01:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-19T01:16:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-19T01:31:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-19T01:46:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-19T02:01:05.000Z,TN02_T_0,soil_temperature,°C,24.9
